,Volcano,SampleID,sample_RMSE_to_regression
776,Quetrupillán,CLD403B,0.1510037716767957
777,Quetrupillán,CLD163B,0.26962528248197554
778,Quetrupillán,CLD168R,0.2244035053250267
779,Quetrupillán,CLD168T,0.2726873384400941
780,Quetrupillán,CLD175D,0.3078628773670691
781,Quetrupillán,CLD168P,0.3866458287386416
782,Quetrupillán,CLD182A,0.5182905776607354
783,Quetrupillán,CLD411A,0.3532362412036808
784,Quetrupillán,CLD163D,0.5775249805024935
785,Quetrupillán,CLD168M,0.45841109047179834
786,Quetrupillán,CLD175C,0.6009131281731527
787,Quetrupillán,CLD182B,0.5287917700348403
788,Quetrupillán,CLD177D,0.13641390305490683
789,Quetrupillán,CLD179A,0.12046300884582396
790,Quetrupillán,CLD182G,0.1146119108757751
791,Quetrupillán,CLD193A,0.13130052846748885
792,Quetrupillán,CLD194B,0.15220275011090556
793,Quetrupillán,CLD198A,0.23513883038080144
794,Quetrupillán,CLD159A,0.4673863425317889
795,Quetrupillán,CLD160M,0.3983011182002483
796,Quetrupillán,CLD160N,0.36662357316273914
797,Quetrupillán,CLD166E,0.3086428193230014
798,Quetrupillán,CLD166F,0.10506133405995834
799,Quetrupillán,CLD171C,0.18573230033067198
800,Quetrupillán,CLD184D,0.07849518290780921
801,Quetrupillán,CLD194A,0.35718680828292065
802,Quetrupillán,CLD197A,0.39566855383344923
803,Quetrupillán,CLD402B,0.13092306562710573
804,Quetrupillán,CLD403A,0.14146955723252236
805,Quetrupillán,CLD404A,0.18205040442667675
806,Quetrupillán,CLD404B,0.4348619185951182
822,Sollipulli,CLD064B,0.18617240410260058
823,Sollipulli,CLD065B,0.18822433599265873
824,Sollipulli,VILLAR1B-I-58,0.20074741937083168
943,Villarrica,CLD025A,0.09344094148781931
944,Villarrica,CLD025B,0.07135652922304979
945,Villarrica,CLD412A,0.07889419421329111
946,Villarrica,CLD412B,0.07396022886494805
947,Villarrica,CLD408A,0.12411916328275796
948,Villarrica,VILLAR8C-II-116,0.1064649967117305
949,Villarrica,VR4,0.9408627078226126
950,Villarrica,VR5-2,0.7678122499697467
951,Villarrica,VR5-3b,0.29793401026382765
952,Villarrica,VR62A1,0.08614577725366218
953,Villarrica,CLD026C,0.16352573465980055
954,Villarrica,CLD034C,0.13574066180002836
955,Villarrica,CLD034D,0.1149715024166972
956,Villarrica,CLD034E,0.1706906734349325
957,Villarrica,CLD041B,0.08656849398301879
958,Villarrica,CLD047A,0.1414405937172751
959,Villarrica,CLD167D,0.22870316268560054
960,Villarrica,CLD168E,0.08861871789499369
961,Villarrica,CLD168F,0.09834098896505773
962,Villarrica,CLD182D,0.13731200211904646
963,Villarrica,CLD182E,0.17197371481520293
964,Villarrica,CLD406E,0.10360271743572663
965,Villarrica,LR0901B-T4-21,0.22444958091451583
966,Villarrica,VILL1C-II-55,0.2591594244333673
967,Villarrica,VILLAR1B-I-91,0.25674424757567377
968,Villarrica,CAL1A-VI-42,0.21610331182798512
969,Villarrica,CAL1A-VI-62,0.16383636473210178
970,Villarrica,CAL1B-II-12,0.15311705735544703
971,Villarrica,CAL2A-III-16.5,0.1886026548789555
972,Villarrica,CAL2A-III-48.5,0.1966060183835142
973,Villarrica,CAL2A-IV-54,0.3028602626235401
974,Villarrica,CAL2A-V-29.5,0.2669987980784678
975,Villarrica,CAL2A-VI-70.5,0.29877236931248924
976,Villarrica,CAL3B-I-58,0.3333700893601919
977,Villarrica,CAL3B-VI-42.5,0.27402995355359194
978,Villarrica,CALA02-13,0.25106321177287433
979,Villarrica,CALA02-44.5,0.17480116933041387
980,Villarrica,CLD056B,0.17014461270112582
981,Villarrica,CLD139A,0.30931559549736376
982,Villarrica,CLD160E,0.2618414566064025
983,Villarrica,CLD160F,0.23397598687507304
984,Villarrica,LR0901B-T2-8,0.14682481784649173
985,Villarrica,LR0901B-T4-31,0.07903614127522667
986,Villarrica,LR0901B-T5-1,0.29033033330018704
987,Villarrica,Ri6-43.5,0.24986283259009287
988,Villarrica,VILL1C-I-23,0.2625338833934923
989,Villarrica,VILL1D-I-15A,0.17571984747115296
990,Villarrica,VILL1D-I-15B,0.13949768470638887
991,Villarrica,VILL1G-II-14,0.21327955973709833
992,Villarrica,VILL1G-II-65,0.23754349784873677
993,Villarrica,VILL2C-II-25,0.13643740922958325
994,Villarrica,VILL2C-II-58,0.13308467718794273
995,Villarrica,VILLAR1B-I-109,0.13975521602947122
996,Villarrica,VILLAR1B-II-36,0.1927536660648731
997,Villarrica,VILLAR1C-I-1,0.09266888678452496
998,Villarrica,VILLAR1C-II-57,0.13166584318796498
999,Yate,HLC-8,0.5891592854979919
1000,Yate,N50,0.45550080809939625
1001,Yate,V135,0.3001352754794307
